artist,genre,album,track,popularity,release_year,duration_ms,tempo,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence
Parabellum,punk,Gratuit : 2 morceaux en moins !,Doc Bollocks,19,1986,180840,157.8840027,4,1,0.421000004,0.898999989,-8.361000061,0.104000002,0.000765,0,0.230000004,0.748000026
Parabellum,punk,Gratuit : 2 morceaux en moins !,Stalag 27,11,1986,121747,109.564003,2,1,0.442000002,0.855000019,-8.104000092,0.068300001,0.000121,4.66E-05,0.653999984,0.632000029
Parabellum,punk,Gratuit : 2 morceaux en moins !,Berceau neo caveau,13,1986,192667,146.4140015,0,1,0.448000014,0.744000018,-9.201000214,0.037999999,0.00129,0.00127,0.236000001,0.647000015
Parabellum,punk,Gratuit : 2 morceaux en moins !,Ilot Amsterdam,36,1986,182440,129.1179962,9,0,0.519999981,0.950999975,-7.833000183,0.098700002,0.000167,6.25E-06,0.070900001,0.377000004
Parabellum,punk,Gratuit : 2 morceaux en moins !,Papa,23,1986,138800,203.5570068,10,0,0.289999992,0.908999979,-9.828000069,0.072099999,4.62E-05,1.73E-05,0.245000005,0.337000012
Bluttat,punk,"Cash, Invoice or Credit Card",Black,6,1986,121560,97.61199951,4,1,0.386999995,0.797999978,-7.794000149,0.071900003,0.041200001,0.67900002,0.677999973,0.737999976
Parabellum,punk,Gratuit : 2 morceaux en moins !,Cayenne,42,1986,228627,98.33799744,6,0,0.342000008,0.643000007,-9.038000107,0.0394,0.00169,0.000968,0.432000011,0.676999986
Parabellum,punk,Gratuit : 2 morceaux en moins !,Kozak surboum,15,1986,144427,125.0240021,9,1,0.340999991,0.824999988,-9.963000298,0.074500002,0.000181,0.00026,0.087899998,0.824999988
Parabellum,punk,Gratuit : 2 morceaux en moins !,La bombe et moa,22,1986,230427,202.5059967,0,1,0.266000003,0.870000005,-10.01299953,0.0517,0.00026,0.000184,0.111000001,0.568000019
Bluttat,punk,"Cash, Invoice or Credit Card",Money,7,1986,173787,103.0660019,7,0,0.400999993,0.816999972,-8.63599968,0.060600001,0.031199999,0.0244,0.268000007,0.592000008
Bluttat,punk,"Cash, Invoice or Credit Card",Old Man,4,1986,144320,102.8590012,10,0,0.442999989,0.832000017,-9.307999611,0.029899999,0.021600001,0.0656,0.418000013,0.605000019
Bluttat,punk,"Cash, Invoice or Credit Card",Heavens Door,9,1986,170347,101.7450027,7,1,0.437999994,0.861000001,-8.736000061,0.035700001,0.00686,0.64200002,0.143999994,0.753000021
Bluttat,punk,"Cash, Invoice or Credit Card",Promises,9,1986,188760,105.8310013,11,0,0.338999987,0.718999982,-9.163000107,0.0469,0.204999998,0.000149,0.565999985,0.583000004
Bluttat,punk,"Cash, Invoice or Credit Card",Lovesong,5,1986,179987,99.10800171,5,1,0.402999997,0.800999999,-8.319999695,0.042199999,0.402999997,0.128000006,0.508000016,0.388000011
Agent Orange,punk,This Is The Voice,Voices (In the Night),13,1986,144533,91.94999695,9,0,0.209999993,0.672999978,-11.89700031,0.0495,6.28E-06,0.000401,0.092,0.680999994
Dead Kennedys,punk,Bedtime For Democracy,The Great Wall,24,1986,92707,112.3820038,0,1,0.469999999,0.973999977,-4.717999935,0.093199998,0.0013,0,0.319999993,0.504999995
Dead Kennedys,punk,Bedtime For Democracy,Shrink,29,1986,104827,90.53600311,3,0,0.356000006,0.893000007,-6.231999874,0.080799997,0.035300002,0,0.093500003,0.284999996
Dead Kennedys,punk,Bedtime For Democracy,Where Do ya Draw the Line,25,1986,159067,130.2859955,9,0,0.356000006,0.94599998,-5.126999855,0.103,0.00118,1.87E-06,0.160999998,0.483999997
Dead Kennedys,punk,Bedtime For Democracy,Potshot Heard 'Round the World,21,1986,130467,95.01899719,9,0,0.379000008,0.839999974,-4.849999905,0.133000001,0.059500001,2.83E-05,0.112999998,0.36500001
Dead Kennedys,punk,Bedtime For Democracy,D.M.S.O.,20,1986,129853,115.1940002,2,1,0.644999981,0.247999996,-16.55900002,0.0832,0.319999993,0,0.213,0.312000006
Dead Kennedys,punk,Bedtime For Democracy,Lie Detector,25,1986,223613,162.326004,6,0,0.261999995,0.976000011,-6.480000019,0.126000002,0.000509,4.01E-06,0.080300003,0.57099998
Dead Kennedys,punk,Bedtime For Democracy,Chickenshit Conformist,36,1986,358973,87.85399628,0,1,0.35800001,0.814999998,-6.025000095,0.079899997,0.119999997,0,0.317000002,0.231000006
Dead Kennedys,punk,Bedtime For Democracy,Triumph of the Swill,24,1986,137413,95.02600098,5,1,0.395000011,0.910000026,-5.724999905,0.179000005,0.000732,0,0.207000002,0.172999993
Dead Kennedys,punk,Bedtime For Democracy,Macho Insecurity,25,1986,90227,101.7190018,9,0,0.270999998,0.981999993,-4.552999973,0.156000003,0.00164,0,0.126000002,0.164000005
Dead Kennedys,punk,Bedtime For Democracy,I Spy,27,1986,150133,131.5610046,9,1,0.38499999,0.925999999,-6.56799984,0.103,0.00034,0.00148,0.125,0.31400001
Dead Kennedys,punk,Bedtime For Democracy,Cesspools In Eden,28,1986,356480,141.0659943,5,1,0.400999993,0.98299998,-5.320000172,0.071800001,0.00134,8.81E-05,0.088600002,0.317000002
Dead Kennedys,punk,Bedtime For Democracy,One Way Ticket to Pluto,23,1986,98400,104.8809967,2,1,0.467000008,0.987999976,-4.721000195,0.150000006,0.0255,0,0.344999999,0.621999979
Dead Kennedys,punk,Bedtime For Democracy,Do the Slag,23,1986,96987,131.6730042,9,1,0.432000011,0.987999976,-5.081999779,0.066100001,0.00546,0,0.133000001,0.592999995
Dead Kennedys,punk,Bedtime For Democracy,A Commercial,20,1986,93067,143.5540009,9,1,0.513999999,0.569999993,-12.1079998,0.606000006,0.772000015,0,0.79400003,0.75
T.S.O.L.,punk,Revenge,Memories,19,1986,190067,162.6970062,9,0,0.333000004,0.658999979,-15.66600037,0.046100002,0.042100001,1.03E-06,0.077600002,0.64200002
Dead Kennedys,punk,Bedtime For Democracy,Gone With My Mind,22,1986,103080,114.6080017,0,1,0.381000012,0.959999979,-3.542999983,0.191,0.052000001,1.05E-06,0.104999997,0.419
Dead Kennedys,punk,Bedtime For Democracy,Anarchy for Sale,28,1986,78400,135.8350067,5,1,0.435000002,0.95599997,-3.880000114,0.210999995,0.00877,0,0.0902,0.711000025
Dead Kennedys,punk,Bedtime For Democracy,Take This Job and Shove It,38,1986,85387,97.46800232,9,1,0.372999996,0.976000011,-6.538000107,0.151999995,0.00294,0.00174,0.114,0.418000013
Dead Kennedys,punk,Bedtime For Democracy,Hop With the Jet Set,30,1986,127093,149.9389954,2,1,0.307999998,0.978999972,-6.352000237,0.112000003,0.000229,7.83E-06,0.109999999,0.598999977
Dead Kennedys,punk,Bedtime For Democracy,Dear Abby,30,1986,69547,150.451004,11,1,0.289999992,0.976999998,-5.15199995,0.181999996,0.00635,3.02E-06,0.331999987,0.370000005
Dead Kennedys,punk,Bedtime For Democracy,Rambozo the Clown,28,1986,145267,139.4700012,9,0,0.382999986,0.958999991,-5.18200016,0.163000003,0.00522,0,0.050500002,0.377999991
Dead Kennedys,punk,Bedtime For Democracy,Fleshdunce,24,1986,89640,96.70300293,9,0,0.458000004,0.98299998,-4.854000092,0.326999992,0.087399997,0,0.179000005,0.188999996
Parabellum,punk,Gratuit : 2 morceaux en moins !,Doc Bollocks,16,1986,180840,157.8840027,4,1,0.421000004,0.898999989,-8.361000061,0.104000002,0.000765,0,0.230000004,0.748000026
The Adicts,punk,Fifth Overture,Don't Let Go,21,1986,165671,136.3200073,2,1,0.423999995,0.702000022,-6.015999794,0.081299998,0.000946,5.29E-05,0.169,0.592999995
Parabellum,punk,Gratuit : 2 morceaux en moins !,Berceau neo caveau,8,1986,192667,146.4140015,0,1,0.448000014,0.744000018,-9.201000214,0.037999999,0.00129,0.00127,0.236000001,0.648000002
Parabellum,punk,Gratuit : 2 morceaux en moins !,Ilot Amsterdam,33,1986,182440,129.1179962,9,0,0.519999981,0.950999975,-7.833000183,0.098700002,0.000167,6.25E-06,0.070900001,0.377000004
Parabellum,punk,Gratuit : 2 morceaux en moins !,Papa,18,1986,138800,203.5570068,10,0,0.289999992,0.908999979,-9.828000069,0.072099999,4.62E-05,1.73E-05,0.245000005,0.337000012
Parabellum,punk,Gratuit : 2 morceaux en moins !,Cayenne,39,1986,228627,98.33799744,6,0,0.342000008,0.643000007,-9.038000107,0.0394,0.00169,0.000968,0.432000011,0.676999986
Parabellum,punk,Gratuit : 2 morceaux en moins !,Kozak surboum,12,1986,144427,125.0240021,9,1,0.340999991,0.824999988,-9.963000298,0.074500002,0.000181,0.00026,0.087899998,0.824999988
Parabellum,punk,Gratuit : 2 morceaux en moins !,La bombe et moa,19,1986,230427,202.503006,0,1,0.266000003,0.870000005,-10.01299953,0.0517,0.00026,0.000184,0.111000001,0.568000019
La Polla Records,punk,No Somos Nada,No Somos Nada,48,1986,164133,145.0549927,4,0,0.504000008,0.811999977,-9.154999733,0.059700001,0.044100001,0,0.240999997,0.542999983
La Polla Records,punk,No Somos Nada,Socios A La Fuerza,34,1986,75800,111.8160019,7,1,0.538999975,0.750999987,-9.486000061,0.0359,0.175999999,9.76E-05,0.105999999,0.953000009
La Polla Records,punk,No Somos Nada,Otro Militar,26,1986,57307,166.9309998,0,1,0.611000001,0.856999993,-9.269000053,0.069300003,0.148000002,0.000158,0.057100002,0.888999999
La Polla Records,punk,No Somos Nada,Todo Por La Patria,33,1986,52693,84.8219986,2,1,0.68900001,0.828000009,-8.135000229,0.070799999,0.068700001,0.000339,0.0836,0.967000008
La Polla Records,punk,No Somos Nada,Si Hay Futuro,32,1986,180640,151.5549927,2,1,0.566999972,0.866999984,-8.659999847,0.037799999,0.179000005,7.54E-06,0.194999993,0.841000021
The Business,punk,Singalong a Business,National Insurance Blacklist,4,1986,192693,90.85099792,11,0,0.319999993,0.841000021,-11.29100037,0.0779,0.00146,0,0.405000001,0.347000003
The Business,punk,Singalong a Business,Get Out of My House,2,1986,154240,76.67299652,0,1,0.421000004,0.81400001,-10.48099995,0.043299999,0.0141,0,0.089500003,0.556999981
The Business,punk,Singalong a Business,Saturdays Heroes,2,1986,170027,172.1130066,5,1,0.204999998,0.677999973,-11.45800018,0.040399998,0.00034,0,0.456999987,0.495000005
The Business,punk,Singalong a Business,Out in the Cold,5,1986,184973,168.7940063,10,1,0.338,0.621999979,-13.52099991,0.042599998,0.020300001,0.00016,0.185000002,0.963
The Business,punk,Singalong a Business,Smash the Disco's,2,1986,112360,125.8300018,6,1,0.535000026,0.84799999,-12.08199978,0.038899999,0.039799999,1.86E-06,0.360000014,0.970000029
The Business,punk,Singalong a Business,Harry May,2,1986,135173,184.651001,9,1,0.247999996,0.782999992,-10.72299957,0.036499999,0.017100001,1.04E-05,0.317000002,0.888000011
The Business,punk,Singalong a Business,Drinking and Driving,3,1986,167933,155.677002,2,1,0.400000006,0.760999978,-10.29899979,0.0341,0.052499998,1.01E-06,0.345999986,0.972000003
La Polla Records,punk,No Somos Nada,Jamaica,24,1986,159667,96.32499695,0,1,0.736999989,0.816999972,-9.100000381,0.045000002,0.060800001,0.125,0.294999987,0.768999994
La Polla Records,punk,No Somos Nada,Tu Más Enérgica Repulsa,26,1986,70667,114.1689987,4,0,0.43599999,0.771000028,-10.96399975,0.0766,0.087700002,7.63E-06,0.145999998,0.61500001
La Polla Records,punk,No Somos Nada,Señores Del Jurado,24,1986,144933,192.3950043,0,0,0.407999992,0.867999971,-11.34399986,0.0493,0.379999995,0.00633,0.335000008,0.80400002
Parabellum,punk,Gratuit : 2 morceaux en moins !,Stalag 27,9,1986,121747,109.564003,2,1,0.442000002,0.855000019,-8.104000092,0.068300001,0.000121,4.66E-05,0.653999984,0.632000029
La Polla Records,punk,No Somos Nada,Real Como La Vida Misma,21,1986,73293,166.6009979,2,1,0.35800001,0.670000017,-11.45699978,0.080899999,0.00608,0.044300001,0.081900001,0.740999997
The Adicts,punk,Fifth Overture,Change,20,1986,191457,131.9429932,5,0,0.499000013,0.764999986,-7.152999878,0.0623,0.0041,1.47E-05,0.114,0.737999976
The Adicts,punk,Fifth Overture,Two Timing Me,12,1986,150422,146.3860016,0,1,0.486000001,0.783999979,-5.493000031,0.037500001,0.00095,0.00368,0.185000002,0.713999987
The Adicts,punk,Fifth Overture,Daggers,14,1986,129457,98.65399933,11,0,0.388999999,0.884000003,-5.144000053,0.045499999,0.000187,0.000673,0.207000002,0.582000017
The Adicts,punk,Fifth Overture,Going Home,20,1986,215335,112.7829971,0,1,0.582000017,0.837000012,-6.757999897,0.0462,0.00902,4.79E-05,0.065899998,0.372000009
The Business,punk,Singalong a Business,Suburban Rebels,4,1986,139800,91.70300293,7,1,0.335999995,0.726999998,-10.59700012,0.0515,1.1E-05,0,0.277999997,0.760999978
The Business,punk,Singalong a Business,Blind Justice,4,1986,180200,185.9620056,0,1,0.223000005,0.792999983,-9.451000214,0.039299998,0.0082,0.00227,0.298999995,0.81099999
The Business,punk,Singalong a Business,Loud Proud and Punk,2,1986,150107,166.8130035,9,1,0.400000006,0.915000021,-9.142000198,0.045699999,0.112000003,0.00204,0.377000004,0.280999988
La Polla Records,punk,No Somos Nada,La Justicia,23,1986,148640,178.0410004,2,1,0.43900001,0.867999971,-9.43500042,0.047200002,0.201000005,0.000157,0.089900002,0.806999981
La Polla Records,punk,No Somos Nada,Cáncer,22,1986,66627,139.026001,9,1,0.59799999,0.901000023,-9.623000145,0.073100001,0.284999996,1.57E-06,0.115000002,0.512000024
La Polla Records,punk,No Somos Nada,Quiero Ver,27,1986,80640,149.3269958,2,1,0.726999998,0.828000009,-9.005999565,0.035500001,0.492000014,0.000178,0.111000001,0.967000008
La Polla Records,punk,No Somos Nada,Que Paz,24,1986,164493,157.5820007,2,1,0.569000006,0.824000001,-10.62300014,0.046399999,0.129999995,0.000188,0.503000021,0.47299999
GBH,punk,Midnight Madness and Beyond,Horror Story,9,1986,255427,164.3419952,4,0,0.130999997,0.897000015,-5.612999916,0.086000003,2.79E-05,0.0307,0.081699997,0.541999996
GBH,punk,Midnight Madness and Beyond,Midnight Madness & Beyond,14,1986,203160,130.7980042,11,0,0.405000001,0.885999978,-6.44299984,0.093099996,0.000137,0.555000007,0.175999999,0.279000014
La Polla Records,punk,No Somos Nada,Pitufare,22,1986,122840,102.7080002,7,1,0.651000023,0.93599999,-9.354999542,0.037,0.458000004,0.361999989,0.092900001,0.861000001
Subhumans,punk,29:29 Split Vision,Somebody's Mother,11,1986,244693,178.1829987,7,1,0.209000006,0.98299998,-4.09499979,0.100000001,0.00278,1.86E-05,0.363000005,0.425999999
Subhumans,punk,29:29 Split Vision,Think for Yourself,16,1986,187600,172.1759949,7,1,0.25999999,0.967999995,-4.489999771,0.460999995,0.0131,0,0.370000005,0.367000014
Subhumans,punk,29:29 Split Vision,Walls of Silence,17,1986,103293,130.1529999,9,0,0.545000017,0.980000019,-3.499000072,0.053199999,0.0139,0,0.0348,0.847000003
Subhumans,punk,29:29 Split Vision,Heroes,14,1986,133800,105.302002,6,0,0.453000009,0.987999976,-3.483999968,0.222000003,0.022600001,0,0.347000003,0.231999993
Subhumans,punk,29:29 Split Vision,Dehumanisation,9,1986,205600,169.0540009,4,0,0.248999998,0.953999996,-4.657999992,0.344999999,0.0174,7.53E-05,0.077799998,0.211999997
Subhumans,punk,29:29 Split Vision,Worlds Apart,10,1986,462893,128.6920013,9,1,0.490999997,0.90200001,-4.263999939,0.070299998,0.029300001,7.53E-06,0.0535,0.662999988
Subhumans,punk,29:29 Split Vision,New Boy,8,1986,162720,79.53099823,0,1,0.456999987,0.412,-7.758999825,0.0801,0.748000026,0,0.094599999,0.405999988
Subhumans,punk,29:29 Split Vision,Time Flies,9,1986,211573,115.7480011,2,1,0.497999996,0.97299999,-5.34499979,0.107000001,0.00152,0,0.268000007,0.352999985
Subhumans,punk,29:29 Split Vision,Outro,6,1986,54800,133.9909973,2,1,0.565999985,0.541999996,-11.95499992,0.180000007,0.134000003,0.136999995,0.086900003,0.136999995
La Polla Records,punk,No Somos Nada,Odio A Los Partidos,35,1986,79800,177.9750061,9,1,0.400999993,0.855000019,-10.27200031,0.040899999,0.0244,0,0.0986,0.907000005
La Polla Records,punk,No Somos Nada,Hipocritas,33,1986,109733,136.7220001,2,1,0.837000012,0.703000009,-9.538000107,0.039099999,0.379000008,0.000161,0.115000002,0.961000025
La Polla Records,punk,No Somos Nada,Las Marras,22,1986,99867,143.7539978,7,1,0.405000001,0.699999988,-11.00199986,0.040399998,0.764999986,0,0.172000006,0.947000027
GBH,punk,Midnight Madness and Beyond,Blood,6,1986,301400,155.7890015,9,0,0.298000008,0.957000017,-6.237999916,0.069200002,2.49E-05,0.020400001,0.252999991,0.314999998
GBH,punk,Midnight Madness and Beyond,Chance for Living,7,1986,134507,121.1709976,7,1,0.393000007,0.967000008,-6.251999855,0.111000001,4.69E-06,0.541000009,0.126000002,0.377000004
GBH,punk,Midnight Madness and Beyond,The Seed of Madness,8,1986,213067,88.91600037,4,0,0.381000012,0.949999988,-6.410999775,0.073600002,5.98E-05,0.00121,0.328999996,0.500999987
GBH,punk,Midnight Madness and Beyond,Sam is Your Leader,6,1986,191320,91.39499664,0,1,0.354999989,0.89200002,-6.110000134,0.096900001,3.83E-06,0.056200001,0.100000001,0.360000014
GBH,punk,Midnight Madness and Beyond,Limpwristed,17,1986,186067,125.4029999,9,1,0.232999995,0.916999996,-4.605000019,0.059799999,5.62E-06,0.405999988,0.266000003,0.333999991
GBH,punk,Midnight Madness and Beyond,Future Fugitives,16,1986,170120,153.9989929,11,0,0.261999995,0.962000012,-4.811999798,0.103,3.22E-06,0.361000001,0.372999996,0.495999992
GBH,punk,Midnight Madness and Beyond,Too Much,15,1986,202187,130.8289948,4,1,0.333000004,0.931999981,-5.146999836,0.072800003,2.38E-06,0.893999994,0.149000004,0.36500001
La Polla Records,punk,No Somos Nada,Mentiras Post,22,1986,61293,110.1269989,9,1,0.467000008,0.876999974,-10.08600044,0.0372,0.0744,0,0.257999986,0.917999983
GBH,punk,Midnight Madness and Beyond,How Come,6,1986,194440,132.8890076,7,1,0.340999991,0.961000025,-6.152999878,0.129999995,3.62E-06,0.444000006,0.147,0.340999991
The Adicts,punk,Fifth Overture,Na Na Na Na,17,1986,231793,122.4749985,2,0,0.490999997,0.816999972,-6.498000145,0.063000001,0.024499999,5.59E-06,0.256000012,0.193000004
GBH,punk,Midnight Madness and Beyond,Malice in Wonderland,9,1986,222813,89.75900269,6,0,0.273000002,0.985000014,-4.304999828,0.079999998,0.000119,0.497999996,0.0691,0.238000005
The Adicts,punk,Fifth Overture,I Am Yours,36,1986,176385,105.6340027,0,1,0.42899999,0.81099999,-7.774000168,0.031599998,0.00099,5.35E-05,0.136999995,0.234999999
The Adicts,punk,Fifth Overture,Too Much of a Good Thing,12,1986,163765,81.69999695,9,1,0.597000003,0.666999996,-6.915999889,0.035799999,0.0405,0,0.472000003,0.882000029
The Adicts,punk,Fifth Overture,Sure Looks Pretty,16,1986,251278,127.0589981,1,1,0.551999986,0.847000003,-7.201000214,0.055599999,0.00941,6.01E-06,0.317000002,0.372999996
La Polla Records,punk,No Somos Nada,"Los Perros, La Carne",20,1986,96640,107.8359985,11,1,0.559000015,0.842000008,-12.14700031,0.034299999,0.087399997,0.00265,0.291999996,0.915000021
La Polla Records,punk,No Somos Nada,Súbete Los Pantalones,24,1986,143427,155.8159943,0,1,0.550999999,0.787,-9.824000359,0.038199998,0.661000013,0.055100001,0.098700002,0.921999991
GBH,punk,Midnight Madness and Beyond,Lost in the Fog,6,1986,187613,133.7649994,9,0,0.354000002,0.957000017,-6.142000198,0.081500001,4.08E-05,2.89E-05,0.090800002,0.400999993
The Adicts,punk,Fifth Overture,Put Yourself in My Hands,31,1986,262060,88.14199829,7,1,0.476999998,0.887000024,-7.337999821,0.082500003,0.055399999,0.000115,0.298999995,0.159999996
The Adicts,punk,Fifth Overture,She's a Rocker,23,1986,221893,87.34600067,2,1,0.432999998,0.805999994,-6.327000141,0.0517,0.000597,2.62E-05,0.280000001,0.584999979
The Adicts,punk,Fifth Overture,Beauty Sleep,14,1986,256961,114.1309967,6,0,0.56099999,0.810000002,-6.868000031,0.045899998,0.143999994,2.19E-06,0.264999986,0.216999993
The Business,punk,Singalong a Business,Hurry up Harry,2,1986,155333,163.5899963,2,1,0.453000009,0.754999995,-10.43500042,0.037300002,0.109999999,0,0.361999989,0.846000016
The Business,punk,Singalong a Business,Do a Runner - Bonus Track,1,1986,180600,158.6089935,11,0,0.381000012,0.869000018,-10.74800014,0.046399999,0.00311,0,0.166999996,0.890999973
The Business,punk,Singalong a Business,Get Your Tits Out,3,1986,257960,99.13700104,11,0,0.547999978,0.453000009,-9.517000198,0.035599999,0.00415,0,0.077299997,0.538999975
Komintern Sect,punk,Les Uns Sans Les Autres,Maurice,7,1986,143347,110.9690018,9,1,0.426999986,0.967000008,-4.626999855,0.0524,0.0274,0,0.157000005,0.632000029
GBH,punk,Midnight Madness and Beyond,Iroquois,14,1986,215813,92.18199921,4,0,0.363999993,0.953000009,-4.413000107,0.057999998,1.91E-05,0.00955,0.180000007,0.397000015
Komintern Sect,punk,Les Uns Sans Les Autres,Coup D’état,4,1986,185307,104.0370026,2,1,0.523000002,0.976000011,-4.28000021,0.051899999,0.00994,0,0.202999994,0.572000027
The Business,punk,Singalong a Business,Real Enemy,4,1986,140067,83.07700348,9,0,0.381000012,0.760999978,-11.19499969,0.063600004,0.000359,1.21E-06,0.111000001,0.372000009
Komintern Sect,punk,Les Uns Sans Les Autres,23 Minutes (en enfer),7,1986,196533,110.5780029,2,1,0.48300001,0.99000001,-4.343999863,0.060400002,0.00455,0,0.347000003,0.504000008
Komintern Sect,punk,Les Uns Sans Les Autres,Toujours Le Premier,8,1986,242867,109.1050034,0,1,0.379999995,0.885999978,-4.399000168,0.041299999,0.00283,0,0.333999991,0.643000007
The Business,punk,Singalong a Business,Product,3,1986,150040,182.9259949,11,0,0.177000001,0.799000025,-11.03999996,0.0623,0.000378,0,0.287,0.713999987
The Business,punk,Singalong a Business,Spanish Jails,2,1986,238093,154.9680023,4,1,0.280999988,0.681999981,-11.62699986,0.042100001,0.00122,2.15E-06,0.367000014,0.579999983
GBH,punk,Midnight Madness and Beyond,Company of Wolves,7,1986,204480,130.9839935,7,1,0.412999988,0.966000021,-6.197999954,0.086199999,1.39E-05,0.338,0.349000007,0.407999992
Komintern Sect,punk,Les Uns Sans Les Autres,Les Autres,6,1986,159120,148.3950043,2,0,0.367000014,0.930999994,-5.880000114,0.064300001,0.000417,2.66E-06,0.284999996,0.596000016
GBH,punk,Midnight Madness and Beyond,Guns & Guitars,9,1986,172333,126.2779999,7,1,0.324000001,0.985000014,-5.004000187,0.123000003,5.27E-06,0.0109,0.407999992,0.248999998
Komintern Sect,punk,Les Uns Sans Les Autres,Dans La Nuit,5,1986,177240,101.9410019,2,1,0.563000023,0.967000008,-5.25,0.0385,0.000588,0,0.055199999,0.640999973
Komintern Sect,punk,Les Uns Sans Les Autres,Plus Fort Que Tout,25,1986,217453,107.5250015,7,1,0.50999999,0.962000012,-4.769000053,0.070500001,0.015,0,0.078000002,0.564999998
GBH,punk,Midnight Madness and Beyond,Get out of the City,5,1986,205453,180.3179932,11,0,0.126000002,0.915000021,-6.198999882,0.076800004,5.37E-05,0.0147,0.542999983,0.497000009
La Polla Records,punk,No Somos Nada,Progreso Y Ciencia,24,1986,119867,153.1970062,11,0,0.703999996,0.791999996,-7.247000217,0.0309,0.275999993,0.000123,0.395999998,0.964999974
Agent Orange,punk,This Is The Voice,…So Strange,10,1986,141307,166.3339996,7,1,0.370999992,0.739000022,-12.10400009,0.059599999,0.00278,0.030200001,0.051899999,0.922999978
Ramones,punk,Animal Boy,Bonzo Goes to Bitburg,56,1986,233467,174.6600037,7,1,0.409999996,0.853999972,-11.66499996,0.086400002,0.294999987,9.2E-06,0.354999989,0.495000005
Misfits,punk,Collection,Vampira,35,1986,81467,111.3970032,0,1,0.597000003,0.938000023,-11.97299957,0.061099999,0.721000016,0.326999992,0.592000008,0.241999999
Misfits,punk,Collection,I Turned Into A Martian,40,1986,103907,125.0569992,3,1,0.444000006,0.921999991,-12.87100029,0.0647,0.067599997,0.000139,0.182999998,0.280999988
Misfits,punk,Collection,Skulls,53,1986,118960,113.6159973,2,1,0.469000012,0.851999998,-10.8210001,0.044599999,0.421999991,2.68E-06,0.474000007,0.344000012
Misfits,punk,Collection,London Dungeon,53,1986,154400,170.8419952,0,1,0.344000012,0.912,-11.21899986,0.164000005,0.108999997,0.0973,0.189999998,0.273000002
Misfits,punk,Collection,Ghouls Night Out,36,1986,117957,105.1839981,2,1,0.442999989,0.968999982,-11.36600018,0.081100002,0.477999985,0.755999982,0.057300001,0.182999998
Misfits,punk,Collection,Astro Zombies,49,1986,131333,110.7610016,0,1,0.467999995,0.846000016,-11.88899994,0.0484,0.60799998,0.467999995,0.214000002,0.476000011
Misfits,punk,Collection,"Mommy, Can I Go Out & Kill Tonight?",33,1986,121800,96.97499847,2,1,0.368000001,0.888999999,-14.6789999,0.108999997,0.370000005,7.86E-05,0.441000015,0.064400002
Agent Orange,punk,This Is The Voice,"Bite the Hand That Feeds , Pt. 1",11,1986,329867,120.098999,0,1,0.426999986,0.490999997,-15.00500011,0.0383,0.00173,0.00722,0.097099997,0.588
Agent Orange,punk,This Is The Voice,This Is Not the End,9,1986,251293,88.56400299,9,1,0.243000001,0.811999977,-11.94299984,0.066,1.43E-05,0.000628,0.084299996,0.263000011
Misfits,punk,Collection,"Die, Die My Darling",43,1986,189560,172.1269989,11,0,0.337000012,0.861999989,-10.7489996,0.044,0.573000014,4.58E-05,0.147,0.588999987
Misfits,punk,Collection,Where Eagles Dare,59,1986,128427,182.3809967,2,1,0.282000005,0.943000019,-7.745999813,0.120999999,0.740999997,0.414000005,0.178000003,0.150000006
Misfits,punk,Collection,Devilock,29,1986,86533,183.3139954,0,1,0.130999997,0.912999988,-13.86100006,0.063100003,0.00675,0,0.119999997,0.270000011
Misfits,punk,Collection,Death Comes Ripping,31,1986,113907,144.9519958,2,1,0.312000006,0.865999997,-12.84700012,0.101999998,0.00759,0.231000006,0.356999993,0.078000002
Misfits,punk,Collection,Green Hell,31,1986,113533,194.3190002,11,0,0.259000003,0.902999997,-13.28899956,0.060400002,0.229000002,0.052900001,0.246999994,0.167999998
Misfits,punk,Collection,Wolfs Blood,28,1986,71600,125.3040009,11,1,0.30399999,0.907999992,-13.50800037,0.093999997,0.0361,0,0.375,0.0955
T.S.O.L.,punk,Revenge,Nothin' for You,29,1986,150600,94.41300201,9,0,0.418000013,0.726000011,-15.33899975,0.044399999,0.00648,0,0.091300003,0.425999999
T.S.O.L.,punk,Revenge,Colors - Take Me Away,25,1986,252533,120.1289978,4,0,0.48300001,0.503000021,-15.47999954,0.032499999,0.305000007,0,0.111000001,0.395000011
T.S.O.L.,punk,Revenge,Madhouse,15,1986,234840,132.651001,2,1,0.375,0.648000002,-15.65799999,0.0359,0.000934,0.000338,0.0726,0.676999986
T.S.O.L.,punk,Revenge,Revenge,20,1986,188093,109.5699997,0,1,0.521000028,0.601999998,-15.00599957,0.033500001,0.033100002,1.62E-05,0.096000001,0.563000023
Misfits,punk,Collection,She,38,1986,82693,93.39900208,2,1,0.328999996,0.959999979,-10.2489996,0.039799999,0.00104,0.575999975,0.289999992,0.319999993
Misfits,punk,Collection,Bullet,49,1986,98667,191.8970032,7,1,0.393000007,0.907000005,-9.836999893,0.041000001,0.170000002,0,0.263000011,0.550999999
T.S.O.L.,punk,Revenge,Change Today,15,1986,138000,111.0179977,2,1,0.409999996,0.722000003,-14.86400032,0.056400001,0.0136,0.000191,0.0548,0.349999994
